zipcode,ZipState,PctUrban,TotPop10,MedianAge,pctBlackAlone,pctAsianAlone,pctHispanicAlone,MedianHHInc,college_plus,unempRate,HHSize,weight
1983,Massachusetts,85.1,6089,44.1,0,3.8,0.4,117771,62.4,2.6,2.85,0.956395646
1984,Massachusetts,78.9,4875,26.7,1.1,1.5,0.6,143182,64.5,5.4,2.71,0.780239739
1985,Massachusetts,42.9,4235,43.1,0,0,6.3,112569,63,5.3,2.91,0.789167372
2019,Massachusetts,96.4,16332,40.4,1.7,1.3,1.9,82859,32.5,5.2,2.62,1.018520039
2021,Massachusetts,100,21561,41.3,7.1,4.3,1.8,90259,49.5,4.6,2.52,1.040998623
2025,Massachusetts,95.7,7542,43,0,0,0.4,120508,68,3.1,2.69,0.952610927
2026,Massachusetts,100,24711,43.1,4.2,2.7,5.2,82193,45.4,4.5,2.47,1.066220772
2030,Massachusetts,70,5589,43.9,0.6,6.7,0.9,187598,83.1,2.9,3.06,0.79504417
2032,Massachusetts,100,4226,40.7,0,10.6,7.3,73800,38.9,4.2,2.61,1.082619517
2035,Massachusetts,99,16865,41,1.5,3.8,1.7,90914,41.4,3.9,2.58,1.027174029
2038,Massachusetts,99.2,31635,37.7,1,4.8,2.3,97267,50.2,5.1,2.81,0.982346351
2043,Massachusetts,97.4,22157,43.3,1,2.1,0.4,101268,60.1,4,2.69,0.981808024
2045,Massachusetts,100,10293,47.4,1,0.8,2.9,73396,37.8,5.9,2.18,0.966728212
2048,Massachusetts,100,23184,37.5,2.2,4.5,2.9,94512,49.1,5.9,2.81,0.979382942
2050,Massachusetts,91.3,25429,42.6,0.1,1.1,1.6,90561,51,4.2,2.58,0.975323905
2052,Massachusetts,95.2,12024,42.1,0.4,2.3,4.6,124567,66.2,3.4,2.98,0.991885424
2053,Massachusetts,99.7,12752,41.4,0.3,4.4,2.7,108181,50,6,2.84,0.929140271
2054,Massachusetts,86.9,7891,42.2,0,3.9,2.6,92972,45.3,5.5,2.61,0.912969444
2056,Massachusetts,99.8,10981,42.2,5.7,0.9,5.2,128224,49.3,2.6,2.86,1.092290094
2061,Massachusetts,90,10506,43.1,0.4,2.3,0.7,114213,54.9,4.5,2.98,0.946053747
2062,Massachusetts,100,28602,42,2.8,4.9,4,75795,41.1,4,2.42,1.075999723
2066,Massachusetts,94.2,17656,45,0.8,0.2,0.5,95192,52.8,4,2.64,0.992257895
2067,Massachusetts,91.8,17486,42.3,5.4,12.3,2.4,128250,70.5,4.2,2.81,0.920660641
2071,Massachusetts,100,1707,39.7,8.2,0.6,15.3,97981,25,2.5,3.95,1.487968734
2072,Massachusetts,100,26999,43.4,9.9,2,1.7,75361,31.4,6,2.53,1.094065718
2081,Massachusetts,100,18472,43.6,1.8,1.8,1.5,91394,48.5,4.5,2.66,1.022075982
2090,Massachusetts,98.7,14636,44.2,0.8,4.1,1.7,130824,68.2,3.6,2.77,0.938364427
2093,Massachusetts,87.3,10955,43.3,1,0.7,0.8,101330,48.6,5.8,2.77,0.910508146
2108,Massachusetts,100,3825,35.9,4.5,2.7,1.4,95753,85.3,4.5,1.63,0.812288948
2109,Massachusetts,100,3771,34.7,3.2,3,6.4,128022,72.3,2.3,1.79,0.870085583
2110,Massachusetts,100,1733,56.6,0.3,4.2,6.2,123795,80,1.3,1.5,0.832121073
2111,Massachusetts,100,7383,33.6,4.2,40.4,6.4,44758,54.8,6.2,1.91,0.936401737
2113,Massachusetts,100,6915,28.3,1.9,3.1,1.3,64413,74.2,2.1,1.68,0.977400028
2114,Massachusetts,100,11999,30.8,5.2,10.5,3.5,79734,80.8,4,1.62,0.861576404
2115,Massachusetts,100,28441,22,9.1,14.9,7.9,23677,60.3,6.1,1.69,1.187050105
2116,Massachusetts,100,20628,33.7,5.3,16,6.9,87630,75.5,3.5,1.73,0.88930177
2118,Massachusetts,100,26498,34.1,16.1,17,17.9,50000,54.7,6.7,1.92,1.145860016
2119,Massachusetts,100,25346,31.3,54.4,1.8,28.8,27051,22,9.2,2.43,2.21539752
2120,Massachusetts,100,15181,23.2,23.2,12.1,18.9,32367,31.3,7,2.68,1.600383606
2121,Massachusetts,100,25978,30.2,68.1,0.6,24.8,30419,15,15.3,2.74,2.006044713
2122,Massachusetts,97.7,23479,32.9,29.7,20.5,11.6,51798,21.2,10.9,2.99,1.28203038
2124,Massachusetts,100,47783,33.8,56.9,6.7,17.2,48329,21.3,11.2,2.87,1.778872561
2125,Massachusetts,100,33295,30.4,28,14.1,18.2,42298,28.2,8.9,2.74,1.467209698
2126,Massachusetts,100,25562,37.1,80.3,0.6,11.8,43532,14.7,12.6,2.84,2.144417686
2127,Massachusetts,100,31799,31.1,4.5,4.4,9.6,67012,52.6,5.3,2.14,1.035659811
2128,Massachusetts,100,40508,33.4,2.7,3.7,55.1,49549,18.2,8,2.77,1.490430821
2129,Massachusetts,100,16439,34,9.7,7.5,7.2,89105,59.5,5.1,2.1,0.980237625
2130,Massachusetts,100,35401,33.8,12.3,5.3,21.2,74198,63.8,5.2,2.3,1.183175815
2131,Massachusetts,100,29826,37.5,22.8,3.3,24.8,61099,39.7,7.5,2.63,1.404226465
2132,Massachusetts,100,25861,42.8,3.7,6,8.4,82421,51.1,4.5,2.41,1.0525297
2134,Massachusetts,100,21503,26.5,5.2,15.4,15.6,37638,54.7,5.3,2.28,1.239571145
2135,Massachusetts,100,42780,28.9,3.9,14.5,9.9,50291,58.4,3.5,2.07,1.131553115
2136,Massachusetts,100,28488,36.1,40.9,1.9,23.6,57080,26.1,7.5,2.71,1.728872907
2138,Massachusetts,100,36314,29.3,6,11.5,5.9,73835,83.8,3.6,1.91,0.9662989
2139,Massachusetts,100,36349,30.3,13.3,13,7.6,70508,71.2,3.8,2.12,1.103951406
2140,Massachusetts,100,17607,35.2,13.6,11.2,7.8,73894,70.2,4.2,2.1,1.087136131
2141,Massachusetts,100,11910,32,12,17.8,8.5,63382,59.5,3.9,2.02,1.101293177
2142,Massachusetts,100,3141,29,3.7,25.4,14.7,89792,88.7,0.8,1.8,0.975917956
2143,Massachusetts,100,24514,31.1,2.7,12.9,8.1,66858,57.3,5.8,2.24,0.979409316
2144,Massachusetts,100,23891,30.1,6.2,7.3,5.9,74636,66.3,5.1,2.24,1.002919202
2145,Massachusetts,100,25439,32.6,10.6,10,14.5,53512,35,5.6,2.51,1.264467695
2148,Massachusetts,100,59503,35.5,14.5,22.3,9.8,54229,31.2,8.5,2.59,1.120069792
2149,Massachusetts,100,41550,35.7,13.3,3.7,19.8,49702,15.8,6.5,2.71,1.416508991
2150,Massachusetts,100,35124,31,5.5,3,61.8,43919,13.8,8,3,1.701081713
2151,Massachusetts,100,51808,38.4,2.8,5.9,26.7,49933,16.7,6.9,2.63,1.292751154
2152,Massachusetts,100,17497,44.4,0.9,0.9,4.9,62000,33.8,5.7,2.29,1.051710555
2155,Massachusetts,100,57964,35.3,7.8,8,5,72800,43.3,4.9,2.36,1.07703485
2163,Massachusetts,100,2582,23.6,7.3,21.1,9.3,43889,97.2,3,1.65,1.052157381
2169,Massachusetts,100,55055,38.5,6.2,18.9,4.1,58530,37.6,7.3,2.18,0.967223571
2170,Massachusetts,100,19505,38.8,1.8,30.7,2,62509,34.5,5.6,2.49,0.980481135
2171,Massachusetts,100,17711,39.5,2.4,32.6,3.6,66291,41.2,5.6,2.36,0.94747613
2176,Massachusetts,100,26983,41.1,1.7,4.2,3,86264,51.4,3.9,2.38,1.010820183
2180,Massachusetts,100,21437,44.1,1.5,4.3,2.5,72938,38.1,5,2.37,1.023952872
2184,Massachusetts,100,35744,40.5,3.3,7.4,1.9,85208,35.2,5.2,2.66,1.024037767
2186,Massachusetts,100,27003,39.6,13.1,5.5,3.3,107577,59.4,4.3,2.79,1.09871446
2188,Massachusetts,100,14608,41.4,5.1,5.6,2.4,64327,32,7.1,2.25,0.990404737
2189,Massachusetts,100,14559,40.4,5.1,4.8,3.7,63384,30,6.5,2.4,1.055005164
2190,Massachusetts,100,16119,41.3,2.3,3.9,1.4,78532,34.7,6,2.45,0.982783234
2191,Massachusetts,100,8457,45.4,0.3,2.9,0.7,65119,31.1,5.8,2.39,1.018517973
2199,Massachusetts,100,1146,47.5,1,6.1,1.2,107159,82.8,0.6,1.57,0.871484578
2210,Massachusetts,100,2090,33.8,0,1.5,2,111061,85.9,1.4,1.68,0.854779102
2215,Massachusetts,100,26125,21.7,3.6,16.9,7.1,30823,78.1,4.6,1.53,1.037955679
2301,Massachusetts,100,61025,35.8,39.7,2.1,10,45017,17.3,9.8,2.7,1.556680803
2302,Massachusetts,100,32741,35.4,27.4,1.5,10.5,61127,19,9.4,2.92,1.342557619
2322,Massachusetts,100,4356,44.4,11.7,0.8,4.8,70481,21.4,9.8,2.65,1.032849264
2324,Massachusetts,94.2,26563,36.5,5.5,0.5,3.4,90722,34.7,5.9,2.77,1.022295698
2330,Massachusetts,76.7,11509,42.3,1,0.6,1.1,67963,22.3,6.9,2.68,0.948744412
2332,Massachusetts,94,15059,44.7,0.2,1.1,1,117197,66,4.6,2.78,0.918337182
2333,Massachusetts,93.8,13794,42.1,0.4,0.6,1.2,80169,25.1,4,2.89,1.101700957
2338,Massachusetts,72,7518,43.5,0,0,2.1,77905,22.9,6,2.65,0.92438577
2339,Massachusetts,100,13879,40.9,0.4,1.4,1.3,99856,43.6,5,2.95,1.00995097
2341,Massachusetts,89.7,10218,40.5,2.3,0.4,1.6,92736,25.4,6.3,3.05,0.99637252
2343,Massachusetts,100,10745,41.9,12.1,3,4.9,61825,23.7,6.2,2.48,1.184881552
2346,Massachusetts,54.9,23106,41.1,1.9,1.7,1.4,74764,24.1,6.6,2.74,0.874238417
2347,Massachusetts,50.8,10612,42.6,2.7,1.3,3.1,91782,35.5,6,2.89,0.858664893
2351,Massachusetts,100,16029,38.8,1.7,2.3,1.7,76164,25.9,4.7,2.68,1.08638728
2356,Massachusetts,96.6,12564,38.6,3.5,0.6,3.7,106139,51.9,4.9,2.81,0.999934124
2359,Massachusetts,97.1,17828,40.3,1.6,0.8,1.5,84136,32.7,5.3,2.84,1.044198393
2360,Massachusetts,89.8,56271,42.5,2.1,0.6,1.7,77228,33.1,6,2.52,0.973885814
2364,Massachusetts,91.7,12629,42.3,0.1,1.9,2.1,80172,39.1,6.9,2.7,0.939663155
2367,Massachusetts,12.2,2820,45.6,0,0,2.8,99500,34.6,5.3,2.83,0.72810633
2368,Massachusetts,100,32158,40.4,40.7,11.8,6.4,62947,27.9,8.2,2.71,1.443587968
2370,Massachusetts,100,17489,40.7,4,1.6,1.3,64386,22.7,6.7,2.56,1.062766913
2375,Massachusetts,95.5,9188,40.1,3.4,2.6,4.7,83370,43.8,6.1,2.74,1.013947672
2379,Massachusetts,91.9,6916,42.7,4.9,1.1,2.5,78207,28.1,6,2.82,1.058553522
2382,Massachusetts,100,14489,38,1.5,1,1.3,74371,24.7,6,2.74,1.050702245
2420,Massachusetts,100,14052,47.2,0.8,20.2,1.7,139174,77.4,3.3,2.72,0.880491573
2421,Massachusetts,100,17342,44.6,1.3,19.8,2.5,136653,76.8,3.2,2.68,0.890800475
2445,Massachusetts,100,20679,35.3,2.8,12.6,7,104069,78.7,3.5,2.36,0.948021035
2446,Massachusetts,100,29311,33.3,1.9,16.7,5.6,78414,80.8,3.9,2.1,0.930656529
2451,Massachusetts,100,17426,39.5,3.1,11.3,10.3,79637,49,3.1,2.26,1.078417876
2452,Massachusetts,100,14238,30.2,6.1,12.5,7.8,74257,49.3,3.4,2.22,1.078337613
2453,Massachusetts,100,28968,32.3,5.5,9.6,19.4,68805,43.8,3.7,2.32,1.196779026
2458,Massachusetts,100,12131,40.2,3.4,13,6.7,89238,69.6,3.7,2.36,0.997074076
2459,Massachusetts,100,19095,42.7,1,14.8,2.5,129318,79.6,1.9,2.58,0.942742002
2460,Massachusetts,100,8742,41.6,0.9,8.2,3.9,100551,72.1,3.9,2.47,0.951111053
2461,Massachusetts,100,7059,41.6,3.5,19.4,6,127656,82.6,5.9,2.71,0.851245469
2462,Massachusetts,100,1554,52.6,0.9,18.8,0.5,80900,62.7,1,2.03,1.005601869
2464,Massachusetts,100,2953,37.8,1.4,15.3,3.2,83780,67.5,1.8,2.29,1.028025762
2465,Massachusetts,100,11710,43,3.3,8.8,4.6,128672,70.5,4.8,2.72,0.918825992
2466,Massachusetts,100,8096,34.7,2.6,17.3,4.7,107560,74.6,3.9,2.43,0.912452517
2467,Massachusetts,100,22491,23.1,3,17.7,4.6,113952,78,2.8,2.42,0.919099742
2468,Massachusetts,100,5273,49.8,0.2,11.3,2.5,197660,82.9,2.4,2.75,0.851466106
2472,Massachusetts,100,32014,38.7,4.3,6.1,5.8,83355,55.8,4.9,2.22,0.982512271
2474,Massachusetts,100,26312,41,2,8,3.7,85066,61.9,4,2.22,0.968276982
2476,Massachusetts,100,16532,43.3,3.2,7.8,3.1,89644,67.9,4.2,2.27,0.960354225
2478,Massachusetts,100,24664,40.8,1.4,11.5,4.5,105731,70.4,3.3,2.57,0.973984157
2481,Massachusetts,100,16244,37.8,1.6,10.2,3.9,177440,83,3.7,2.93,0.868055043
2482,Massachusetts,100,10306,42,1.4,9.8,4.7,130480,77.6,3.2,2.5,0.913982063
2492,Massachusetts,100,19931,43.1,2.4,4.8,3.4,133925,74.2,2.7,2.78,0.985805663
2493,Massachusetts,100,11261,43.6,2.3,10.1,2.8,176875,78.8,3.4,2.85,0.877821832
2494,Massachusetts,100,8955,43.2,1.5,11.2,1.9,105762,69.1,5.9,2.56,0.873477276
2532,Massachusetts,90.1,12690,45,1.3,0.3,1.5,59044,32.4,5.2,2.23,1.023779438
2535,Massachusetts,0,1177,44.5,0.4,0,1.6,62768,51.3,6.6,2.74,0.726073796
2536,Massachusetts,92.9,19583,47.7,2.9,2.8,2,59306,34.1,5.5,2.35,1.054287463
2537,Massachusetts,96.2,6293,44.1,0.5,1.1,2.8,83801,51.4,5.7,2.6,0.97247459
2538,Massachusetts,89.4,3603,35.2,2,0,2.4,51591,15.7,11,2.63,0.927441244
2539,Massachusetts,68.7,4067,49.3,1.6,0,0.1,63378,32.2,3.3,2.85,1.099196111
2540,Massachusetts,98.4,8221,58.4,1.1,3.1,1,57721,54,3.4,1.93,1.046613119
2542,Massachusetts,90.8,1139,22.8,4.9,0.2,11.7,41875,30.7,2.2,2.7,1.455793067
2543,Massachusetts,96.4,635,54.6,1,1.2,4.4,79583,76.4,5.1,1.88,0.884227813
2554,Massachusetts,83.7,9852,38.9,5.8,1.3,9.6,84452,43.2,2.4,2.44,1.120230109
2556,Massachusetts,100,3115,59.2,0.8,0.6,3.7,78984,57.4,4.3,1.98,0.961440613
2557,Massachusetts,86.2,4491,46,9.9,2.9,0,76389,38.4,2.6,2.69,1.186250578
2559,Massachusetts,97.7,3376,53.6,2.5,2,0,63415,45.2,3.9,2.24,1.077166174
2562,Massachusetts,97.8,2977,46.7,0,0.2,1.9,57417,27.7,5.6,2.45,1.081486984
2563,Massachusetts,99.6,10359,45.7,0.5,0.6,1.4,79429,43.8,3.4,2.5,1.074872692
2568,Massachusetts,85.4,4000,41.1,2.5,0.2,0,56477,46.5,4,3.25,1.220578032
2571,Massachusetts,92.6,10481,44.4,1.8,1.2,0.9,54345,23.5,8.4,2.37,0.96630164
2576,Massachusetts,82.8,3754,46.5,1.2,3.2,3.2,76884,10.7,8.8,2.66,0.889549192
2601,Massachusetts,100,14089,41.4,7.1,1.6,8.9,39876,23.9,6.4,2.14,1.223132502
2630,Massachusetts,85.5,1850,56.8,0.4,0.9,0.3,58524,50.1,1,2.09,1.122423749
2631,Massachusetts,82.3,9679,53,1.9,0.3,2.7,63610,43,4.2,2.23,1.020842131
2632,Massachusetts,99.7,10742,50.1,0.3,1.2,2.3,67190,37.3,3.7,2.26,1.080502858
2633,Massachusetts,95.5,3884,55.6,8.3,0.5,0.2,67500,51.1,3.8,2.12,1.090338807
2635,Massachusetts,92.1,3296,49.6,1.3,0.5,1.4,80833,48.5,5.2,2.2,0.930056575
2638,Massachusetts,91.2,3207,55.9,0,0,2.1,55855,47.3,5,2.14,1.019663303
2639,Massachusetts,100,2875,41.1,0,0.3,0.6,44880,26,7.5,2.35,1.055326221
2642,Massachusetts,94.3,4937,56.1,0.4,2,1.4,57409,45.6,5,2.13,1.017150889
2644,Massachusetts,100,3955,34.5,0.1,0.3,2.3,89269,39.9,4.1,3.41,1.144789375
2645,Massachusetts,93,9663,49.7,1.7,1.5,2.6,60792,34.8,5,2.24,1.044288413
2646,Massachusetts,100,1676,60.3,0.3,6.4,0.3,65553,55.6,6.3,2.02,0.908839218
2648,Massachusetts,97.6,7301,47.4,1.6,0.2,2.4,69576,41.2,4.9,2.39,1.048435054
2649,Massachusetts,95.3,14006,46.9,1.6,0.3,0.8,62547,32.8,3.5,2.41,1.129687709
2650,Massachusetts,92.9,848,60.2,4.7,0.5,0,65577,45.9,5.6,1.9,0.948214639
2653,Massachusetts,83.7,5911,62.8,0.1,0.5,0.5,63132,51.3,2.3,2.07,1.038677464
2655,Massachusetts,80.7,3518,54.6,0.8,0,1.6,73323,45.5,4.8,2.24,0.940603177
2657,Massachusetts,94.1,2942,52.9,5.1,0.6,3,46031,58,8.9,1.61,0.869520858
2659,Massachusetts,99.5,1108,61,2.6,0,2.6,51466,38.4,4.4,1.94,1.099099937
2660,Massachusetts,98.1,6261,51.3,6.9,0.2,0.9,48617,33.4,3.5,2.16,1.232971164
2664,Massachusetts,100,9371,50.3,2.9,0.9,1.8,49698,29,5.2,2.03,1.095412663
2667,Massachusetts,18.2,2580,60.1,0.6,0,0.1,59233,60.4,3.9,1.78,0.731633854
2668,Massachusetts,76.5,3278,47.2,0,1.1,0.7,76781,47.6,3.4,2.43,0.972894397
2670,Massachusetts,100,1307,62.4,1.5,2.5,0.7,45000,41.8,3.1,1.76,1.117797886
2671,Massachusetts,100,1023,56.9,0,0,2.4,44516,42.5,13.2,1.87,0.784982798
2673,Massachusetts,96.7,8402,47.7,2.5,1.4,3.7,47060,28.2,3.4,2.03,1.18026647
2675,Massachusetts,87.4,6577,59,0.9,1.5,1.5,62796,40.8,2.5,2.05,1.061392805
2702,Massachusetts,75.1,4125,40.6,2,0,0,93042,34.2,3.1,2.87,1.018859478
2703,Massachusetts,100,43593,38.7,3.4,5.2,6.4,65767,30,6.7,2.63,1.071779199
2715,Massachusetts,39.2,3123,38.7,0,0.2,1.9,90625,34.3,8.1,2.96,0.74675349
2717,Massachusetts,45,4745,43,0.2,0.1,1.7,81224,22.2,6.6,2.88,0.836246339
2718,Massachusetts,94.3,6655,39.3,3.8,0,4,76709,28.1,8.9,2.79,0.957095005
2719,Massachusetts,96.7,15873,45.1,0.4,1.9,1,59933,22.7,5.6,2.36,1.045783872
2720,Massachusetts,99.3,30287,40.5,3,1.7,3.7,42439,20.4,9.3,2.3,1.03698211
2721,Massachusetts,100,26290,35.2,1.6,2.2,10.7,31275,10.9,8.7,2.34,1.197149007
2723,Massachusetts,100,14767,35.2,3.4,3.1,7.8,28625,10.8,9.9,2.33,1.167126157
2724,Massachusetts,100,16908,40.6,4.4,3.2,7.7,28866,10.9,9.2,2.27,1.199552594
2725,Massachusetts,100,2631,49.1,0,1,2.9,67910,16.9,8,2.43,0.964068327
2726,Massachusetts,100,15534,43.9,0.9,0.8,0.8,72277,29.3,5.9,2.56,1.027325306
2738,Massachusetts,79.7,4907,45.7,0,3.5,1.3,85398,46.8,4.8,2.49,0.912403307
2739,Massachusetts,47.7,6045,46.3,0.6,1.5,0,81827,48.3,2.9,2.55,0.892791467
2740,Massachusetts,100,43087,38.1,8.7,1,14.8,35920,16.2,7.8,2.38,1.315348571
2743,Massachusetts,62.7,10307,42.3,0.2,0.2,3.3,65111,22.4,7.4,2.71,0.90429557
2744,Massachusetts,100,11900,35.5,6.3,2.5,23.1,31424,13.9,6.4,2.42,1.476098486
2745,Massachusetts,99.4,24576,39.7,2.5,0.4,8.7,50750,16.8,5.6,2.37,1.1854725
2746,Massachusetts,100,15342,31.4,10.6,0.5,30.4,24487,6.7,9.9,2.34,1.494417945
2747,Massachusetts,74.1,22927,37.5,2.6,1.5,2.7,72321,24,5.3,2.65,0.991777937
2748,Massachusetts,80.6,11442,46.8,0.7,2.1,0.3,68279,35.8,3.9,2.42,1.011252533
2760,Massachusetts,100,26739,38.1,2.8,3.5,1,79249,42.1,7.1,2.74,0.977012115
2762,Massachusetts,92.6,8264,39.5,0.8,2.5,1.7,83750,40.4,5.9,2.51,0.938276179
2763,Massachusetts,100,1973,39.2,0.1,0,1.9,120000,51.6,3,3.28,1.076087781
2764,Massachusetts,49.5,3988,41.9,0.1,0,4.9,81591,32.3,6.4,2.88,0.861325222
2766,Massachusetts,84.5,19031,38.8,4,1.7,0.9,80543,36.4,6.7,2.74,0.953974221
2767,Massachusetts,95.8,13566,40.9,1.5,2.5,2,77865,31.2,4.7,2.77,1.073270646
2769,Massachusetts,13,11608,42.6,0.2,0.9,0.7,82152,35.4,9.2,2.89,0.658878041
2770,Massachusetts,5.3,5093,41.8,0.4,2.5,1.2,99531,38.2,3.6,2.97,0.756220728
2771,Massachusetts,91.5,13708,43.4,1.7,2,1.9,75267,30.9,4.3,2.93,1.112817401
2777,Massachusetts,80,15840,44.4,0.3,1,1,72061,22.3,6.6,2.54,0.929713591
2779,Massachusetts,43.3,6411,38.9,0.6,0,4.2,89549,24.4,7,3.22,0.84402244
2780,Massachusetts,94.5,49036,40.2,4.6,0.9,6.6,51446,18.1,7.3,2.51,1.119298821
2790,Massachusetts,50.9,15717,47.2,0.5,0.5,0.2,76663,28,7.8,2.61,0.790474721
2804,Rhode Island,51.9,2607,45.6,0,1.9,3.1,73125,23.3,4.2,2.47,0.909857183
2806,Rhode Island,100,16310,43.7,0.6,2.9,1.9,103211,64.9,4.1,2.74,0.987754327
2808,Rhode Island,0,2401,36.3,6.2,1.3,5,68056,18.6,5.3,2.62,0.804736681
2809,Rhode Island,99.4,22938,42.2,0.3,1,1.4,60934,32.9,4.7,2.29,1.06567212
2812,Rhode Island,0,1497,37.5,0,2.4,0.5,87222,42.8,7.6,2.94,0.648049612
2813,Rhode Island,20.1,7831,44.6,0.2,0.2,1.7,72786,36.3,4.2,2.55,0.809149642
2814,Rhode Island,7.2,7496,43.8,0.3,0.1,0.5,81228,28.3,4.4,2.75,0.767550706
2815,Rhode Island,0,278,40.3,0,0,2,132411,48.9,6.7,3.24,0.630611714
2816,Rhode Island,86,32611,42.3,0,0.6,2.2,64411,26.1,8.5,2.55,0.913237044
2817,Rhode Island,25.3,6135,41.6,1.1,0.8,0.9,80764,31.8,7.7,2.65,0.716611782
2818,Rhode Island,89.1,18082,44.6,1.7,1.8,1.6,85682,56.4,2.9,2.49,1.026098744
2822,Rhode Island,25.5,6111,42.1,1.1,2.1,3.5,95990,39.2,4.3,2.76,0.793787412
2825,Rhode Island,0,5377,44,2,0,1.3,89276,31,7.4,2.98,0.684550042
2827,Rhode Island,0,2172,47,0,1.8,0,85278,25.6,4.1,2.64,0.730060788
2828,Rhode Island,99.5,7704,46.9,1.4,0.6,1.9,77333,37.6,4,2.52,1.08107171
2830,Rhode Island,55.6,5976,42.1,0.5,0.3,2.7,71111,24,6.6,2.57,0.86570528
2831,Rhode Island,56.4,3515,42.7,0,0,2.1,82750,29.5,7.5,2.68,0.809565163
2832,Rhode Island,0,4608,43.2,2.9,0.6,2.9,66379,27,2.5,2.5,0.84697387
2833,Rhode Island,0,784,59,0,0,4,52995,10.3,0,1.77,0.869500006
2835,Rhode Island,91.5,5405,49.5,0.4,0,1.8,85337,57.5,1.4,2.33,1.065021825
2836,Rhode Island,0,136,30.8,0,0,0,69191,59.3,0,2.43,0.834581264
2837,Rhode Island,0,3492,50.1,0.3,0,1,91319,44.6,4.9,2.36,0.663571293
2838,Rhode Island,100,3400,38.9,7.6,1.1,13.4,52179,26,5.1,2.38,1.280973288
2839,Rhode Island,69.8,1902,42.6,0,0,0,72321,21.8,7.1,2.52,0.869555179
2840,Rhode Island,98.6,23335,39.2,6.4,0.8,7.8,57953,47.6,3.5,2,1.152417346
2842,Rhode Island,97.5,16095,41.7,6,4.7,6.8,70614,38.6,4.7,2.45,1.116577105
2852,Rhode Island,97.3,22551,42.3,2.3,2.2,2.4,76937,47.1,5,2.46,1.017270703
2857,Rhode Island,22.4,8412,46.8,0,0.1,0.5,76955,33.3,5.7,2.59,0.761742363
2858,Rhode Island,97.9,570,55.2,0,0,0,82500,18.8,3.8,2.56,1.073657011
2859,Rhode Island,57.6,6738,43.2,0.3,1.6,2.8,64935,20,8.5,2.64,0.840762156
2860,Rhode Island,100,45199,36.3,19.2,2.1,22.3,32169,17.7,7.8,2.35,1.541101918
2861,Rhode Island,100,26178,39.2,7.4,1.2,11.5,55389,18.4,7.4,2.56,1.184000455
2863,Rhode Island,100,19385,30.3,7.5,0,63.2,29268,8.1,6.5,2.87,2.054172975
2864,Rhode Island,92.9,33396,42,0.6,2.3,2.5,73397,36.2,4.1,2.56,1.060013001
2865,Rhode Island,99.9,16951,43,2.4,2.3,1.7,81892,38.5,4.5,2.53,1.046588787
2871,Rhode Island,96.8,17171,45,1.3,1.4,1.9,73806,49.1,4.2,2.49,1.053475718
2874,Rhode Island,66.9,5860,38.7,0.5,0.7,2,108214,63.5,3.6,2.89,0.901737212
2875,Rhode Island,0,307,46.5,0,0,0,80217,14.7,0,2.08,0.799835779
2876,Rhode Island,100,430,61.2,0,0,0,57105,14.1,0,1.56,1.140739587
2878,Rhode Island,70.9,15780,47,0.1,0.3,0.5,68706,31.3,5.8,2.37,0.904619767
2879,Rhode Island,75.7,20371,46.9,1.1,1.6,1.6,74970,50.4,4.7,2.39,0.933659186
2881,Rhode Island,95.4,7841,19.8,4.2,6.5,6.9,79861,77.7,4.8,2.47,0.980689085
2882,Rhode Island,99.9,14184,41.6,0.5,0.4,2.1,64668,53.1,2.8,2.27,1.110347622
2885,Rhode Island,96,10627,42.7,0.2,0,3.6,54609,29.8,8.1,2.31,0.974778392
2886,Rhode Island,100,29269,44.8,0.7,4.3,2.6,58717,30.7,5.7,2.21,1.029330006
2888,Rhode Island,100,19912,43.2,2.9,2.8,6.6,58083,29.2,7.3,2.29,1.034379571
2889,Rhode Island,100,28217,42.2,1.7,1.8,2.1,63552,23.3,6,2.5,1.066719609
2891,Rhode Island,93.3,21198,44.8,0.9,2.1,2.1,59205,30.7,6.4,2.29,0.99569673
2892,Rhode Island,13,4988,47.9,0.1,2.4,1.5,75568,40.6,5.3,2.51,0.736443457
2893,Rhode Island,100,29630,39,2.3,3.1,5.8,51809,21.5,6.5,2.27,1.087411124
2894,Rhode Island,0,722,45.1,0,0,0,84583,37.5,13,2.82,0.533410522
2895,Rhode Island,100,41186,36.4,5.2,5.1,12.4,38356,14.1,5.3,2.44,1.352427099
2896,Rhode Island,84.1,11537,47.2,0.4,1.4,0.9,77088,29.7,3.3,2.51,1.038250967
2898,Rhode Island,0,1696,44.2,0,0,1,82188,22.8,5.7,2.91,0.730257892
2903,Rhode Island,100,10780,27,8.3,10.3,17.4,24387,41.5,6,1.66,1.280325907
2904,Rhode Island,100,29359,40.6,14.4,2.6,14.1,40366,20.2,7.4,2.2,1.308549903
2905,Rhode Island,100,25223,29.6,13.3,4.2,40.9,42763,27.6,12,2.84,1.350747492
2906,Rhode Island,100,28387,29.3,4.7,8.2,5.4,66020,75.7,4.9,2.15,0.997343241
2907,Rhode Island,100,27445,28.8,14.3,7,61.5,31068,13.6,13.2,3.17,1.675942033
2908,Rhode Island,100,37467,28.8,16.1,4.1,31.1,41855,25.9,8.2,2.7,1.492222405
2909,Rhode Island,100,43540,29.1,10.2,7.3,58.8,33109,13.5,11.1,3,1.652408197
